player_name,date,market_value,player_club,age
Giovanni Simeone,2017-01-02,€8.00m,Genoa CFC,21
Giovanni Simeone,2018-06-07,€25.00m,ACF Fiorentina,22
Giovanni Simeone,2018-12-20,€23.00m,ACF Fiorentina,23
Giovanni Simeone,2019-06-06,€20.00m,ACF Fiorentina,23
Giovanni Simeone,2019-10-08,€17.00m,Cagliari Calcio,24
Giovanni Simeone,2019-12-12,€17.00m,Cagliari Calcio,24
Giovanni Simeone,2020-04-08,€13.50m,Cagliari Calcio,24
Giovanni Simeone,2020-08-25,€15.00m,Cagliari Calcio,25
Giovanni Simeone,2020-12-29,€17.00m,Cagliari Calcio,25
Giovanni Simeone,2021-03-23,€14.00m,Cagliari Calcio,25
Gonzalo Villar,2020-12-29,€10.00m,AS Roma,22
Gonzalo Villar,2021-03-23,€15.00m,AS Roma,23
Gonzalo Villar,2021-06-03,€15.00m,AS Roma,23
Gonzalo Villar,2021-10-14,€14.00m,AS Roma,23
Gonzalo Villar,2021-12-28,€10.00m,AS Roma,23
Gonçalo Paciência,2015-07-01,€1.00m,FC Porto B,20
Gonçalo Paciência,2016-02-24,€1.50m,Académica Coimbra,21
Gonçalo Paciência,2016-08-22,€1.50m,FC Porto B,22
Gonçalo Paciência,2020-04-08,€12.00m,Eintracht Frankfurt,25
Gonçalo Paciência,2020-09-16,€10.00m,FC Schalke 04,26
Gonçalo Paciência,2020-11-26,€8.00m,FC Schalke 04,26
Gonçalo Paciência,2021-02-10,€7.50m,FC Schalke 04,26
Gonçalo Paciência,2021-06-09,€5.00m,FC Schalke 04,26
Grady Diangana,2020-02-27,€5.00m,West Bromwich Albion,21
Grady Diangana,2020-10-13,€12.00m,West Bromwich Albion,22
Grady Diangana,2021-03-18,€12.00m,West Bromwich Albion,22
Grady Diangana,2021-06-08,€10.00m,West Bromwich Albion,23
Gregor Kobel,2016-02-13,€25Th.,TSG 1899 Hoffenheim U19,18
Gregor Kobel,2016-07-22,€100Th.,TSG 1899 Hoffenheim,18
Gregor Kobel,2017-02-07,€150Th.,TSG 1899 Hoffenheim,19
Gregor Kobel,2017-06-19,€400Th.,TSG 1899 Hoffenheim,19
Gregor Kobel,2017-12-28,€500Th.,TSG 1899 Hoffenheim,20
Gregor Kobel,2018-06-05,€500Th.,TSG 1899 Hoffenheim,20
Gregor Kobel,2018-10-22,€1.00m,TSG 1899 Hoffenheim,20
Gregor Kobel,2019-03-06,€2.50m,FC Augsburg,21
Gregor Kobel,2019-06-05,€6.00m,FC Augsburg,21
Gregor Kobel,2019-12-13,€5.00m,VfB Stuttgart,22
Grégoire Defrel,2015-03-20,€4.00m,AC Cesena,23
Grégoire Defrel,2016-01-04,€5.50m,US Sassuolo,24
Grégoire Defrel,2016-07-15,€6.00m,US Sassuolo,25
Grégoire Defrel,2017-12-29,€10.00m,AS Roma,26
Grégoire Defrel,2019-06-06,€12.00m,UC Sampdoria,27
Grégoire Defrel,2019-12-12,€12.00m,US Sassuolo,28
Grégoire Defrel,2020-04-08,€9.50m,US Sassuolo,28
Grégoire Defrel,2020-08-25,€8.00m,US Sassuolo,29
Grégoire Defrel,2020-12-29,€7.50m,US Sassuolo,29
Grégoire Defrel,2021-03-23,€6.00m,US Sassuolo,29
Guillermo Maripán,2020-04-08,€11.00m,AS Monaco,25
Guillermo Maripán,2020-10-12,€10.00m,AS Monaco,26
Guillermo Maripán,2021-04-09,€12.00m,AS Monaco,26
Habib Diallo,2016-07-13,€800Th.,FC Metz,21
Habib Diallo,2017-01-16,€1.25m,FC Metz,21
Habib Diallo,2019-12-19,€10.00m,FC Metz,24
Habib Diallo,2020-03-13,€15.00m,FC Metz,24
Habib Diallo,2020-10-15,€12.00m,RC Strasbourg Alsace,25
Hakan Calhanoglu,2015-02-04,€18.00m,Bayer 04 Leverkusen,20
Hakan Calhanoglu,2015-07-01,€18.00m,Bayer 04 Leverkusen,21
Hakan Calhanoglu,2016-02-15,€18.00m,Bayer 04 Leverkusen,22
Hakan Calhanoglu,2016-06-01,€18.00m,Bayer 04 Leverkusen,22
Hakan Calhanoglu,2017-02-07,€20.00m,Bayer 04 Leverkusen,22
Hakan Calhanoglu,2017-06-19,€20.00m,Bayer 04 Leverkusen,23
Hakan Calhanoglu,2017-12-29,€17.50m,AC Milan,23
Hakan Calhanoglu,2018-03-24,€22.00m,AC Milan,24
Hakan Calhanoglu,2018-12-20,€22.00m,AC Milan,24
Hakan Calhanoglu,2019-06-06,€20.00m,AC Milan,25
Hakan Calhanoglu,2020-08-25,€23.00m,AC Milan,26
Hakan Calhanoglu,2020-10-29,€30.00m,AC Milan,26
Hakan Calhanoglu,2021-05-25,€35.00m,AC Milan,27
Hamed Junior Traorè,2019-12-12,€15.00m,US Sassuolo,19
Hamed Junior Traorè,2020-04-08,€13.50m,US Sassuolo,20
Hamed Junior Traorè,2021-06-03,€20.00m,US Sassuolo,21
Hannes Wolf,2018-10-25,€6.00m,Red Bull Salzburg,19
Hannes Wolf,2018-12-19,€10.00m,Red Bull Salzburg,19
Hannes Wolf,2019-06-03,€12.00m,Red Bull Salzburg,20
Hannes Wolf,2019-12-17,€12.00m,RB Leipzig,20
Hannes Wolf,2020-04-08,€11.00m,RB Leipzig,20
Hannes Wolf,2020-09-16,€10.00m,Borussia Mönchengladbach,21
Hannes Wolf,2021-02-10,€10.00m,Borussia Mönchengladbach,21
Hannes Wolf,2021-06-09,€8.00m,Borussia Mönchengladbach,22
Harry Maguire,2012-03-14,€150Th.,Sheffield United,19
Harry Maguire,2012-11-17,€250Th.,Sheffield United,19
Harry Maguire,2013-09-16,€750Th.,Sheffield United,20
Harry Maguire,2014-08-12,€3.00m,Hull City,21
Harry Maguire,2015-02-24,€2.00m,Wigan Athletic,21
Harry Maguire,2015-09-24,€2.00m,Hull City,22
Harry Maguire,2019-09-12,€70.00m,Manchester United,26
Harry Maguire,2019-12-10,€70.00m,Manchester United,26
Harry Maguire,2020-10-13,€50.00m,Manchester United,27
Harry Maguire,2021-03-18,€40.00m,Manchester United,28
Harry Maguire,2021-05-28,€45.00m,Manchester United,28
Harry Wilson,2020-03-09,€22.00m,AFC Bournemouth,22
Harry Wilson,2020-10-13,€16.00m,Liverpool FC,23
Harry Wilson,2020-12-22,€14.00m,Cardiff City,23
Harry Wilson,2021-03-10,€16.00m,Cardiff City,23
Harry Wilson,2021-05-25,€17.00m,Cardiff City,24
Hee-chan Hwang,2016-12-22,€1.50m,Red Bull Salzburg,20
Hee-chan Hwang,2017-06-02,€4.00m,Red Bull Salzburg,21
Hee-chan Hwang,2018-01-02,€4.00m,Red Bull Salzburg,21
Hee-chan Hwang,2018-03-30,€7.50m,Red Bull Salzburg,22
Hee-chan Hwang,2018-06-14,€10.00m,Red Bull Salzburg,22
Hee-chan Hwang,2018-10-16,€7.50m,Hamburger SV,22
Hee-chan Hwang,2019-01-08,€5.00m,Hamburger SV,22
Hee-chan Hwang,2019-06-12,€3.00m,Hamburger SV,23
Hee-chan Hwang,2019-09-03,€4.50m,Red Bull Salzburg,23
Hee-chan Hwang,2019-12-16,€12.50m,Red Bull Salzburg,23
Hee-chan Hwang,2020-07-22,€15.00m,RB Leipzig,24
Henrikh Mkhitaryan,2012-08-29,€12.00m,Shakhtar Donetsk,23
Henrikh Mkhitaryan,2013-06-17,€22.00m,Shakhtar Donetsk,24
Henrikh Mkhitaryan,2014-07-10,€26.00m,Borussia Dortmund,25
Henrikh Mkhitaryan,2015-02-04,€21.00m,Borussia Dortmund,26
Henrikh Mkhitaryan,2016-04-13,€30.00m,Borussia Dortmund,27
Henrikh Mkhitaryan,2017-02-20,€37.00m,Manchester United,28
Henrikh Mkhitaryan,2017-06-28,€35.00m,Manchester United,28
Henrikh Mkhitaryan,2018-01-02,€35.00m,Manchester United,28
Henrikh Mkhitaryan,2018-05-28,€35.00m,Arsenal FC,29
Henrikh Mkhitaryan,2018-12-19,€30.00m,Arsenal FC,29
Henrikh Mkhitaryan,2019-06-13,€25.00m,Arsenal FC,30
Henrikh Mkhitaryan,2019-12-12,€25.00m,AS Roma,30
Henrikh Mkhitaryan,2020-04-08,€20.00m,AS Roma,31
Henrikh Mkhitaryan,2020-08-25,€20.00m,AS Roma,31
Henrikh Mkhitaryan,2020-12-29,€20.00m,AS Roma,31
Henrikh Mkhitaryan,2021-06-03,€15.00m,AS Roma,32
Henry Onyekuru,2018-01-09,€10.00m,RSC Anderlecht,20
Henry Onyekuru,2018-06-03,€10.00m,RSC Anderlecht,20
Henry Onyekuru,2020-04-08,€8.00m,Galatasaray A.S.,22
Henry Onyekuru,2020-08-03,€6.00m,AS Monaco,23
Henry Onyekuru,2020-10-12,€6.00m,AS Monaco,23
Henry Onyekuru,2021-03-16,€7.00m,Galatasaray A.S.,23
Henry Onyekuru,2021-05-21,€7.00m,Galatasaray A.S.,23
Héctor Bellerín,2018-03-23,€40.00m,Arsenal FC,23
Héctor Bellerín,2020-04-08,€32.00m,Arsenal FC,25
Héctor Bellerín,2020-10-13,€32.00m,Arsenal FC,25
Héctor Bellerín,2021-03-18,€25.00m,Arsenal FC,25
Héctor Bellerín,2021-06-08,€25.00m,Arsenal FC,26
Héctor Bellerín,2021-10-13,€20.00m,Real Betis Balompié,26
Hélder Costa,2013-11-08,€500Th.,SL Benfica B,19
Hélder Costa,2014-02-20,€800Th.,SL Benfica B,20
Hélder Costa,2015-01-23,€1.50m,Deportivo de La Coruña,21
Hélder Costa,2017-02-27,€10.00m,Wolverhampton Wanderers,23
Hélder Costa,2017-09-18,€10.00m,Wolverhampton Wanderers,23
Hélder Costa,2018-08-13,€10.00m,Wolverhampton Wanderers,24
Hélder Costa,2018-10-17,€15.00m,Wolverhampton Wanderers,24
Hélder Costa,2019-06-13,€15.00m,Wolverhampton Wanderers,25
Hélder Costa,2019-10-17,€12.00m,Leeds United,25
Hélder Costa,2020-02-27,€10.00m,Leeds United,26
Hélder Costa,2020-10-13,€12.00m,Leeds United,26
Hélder Costa,2021-03-18,€10.00m,Leeds United,27
Hélder Costa,2021-06-08,€10.00m,Leeds United,27
Hélder Costa,2021-10-13,€8.00m,Valencia CF,27
Iago Falque,2015-01-07,€2.40m,Genoa CFC,25
Iago Falque,2015-03-20,€4.00m,Genoa CFC,25
Iago Falque,2016-01-04,€8.00m,AS Roma,26
Iago Falque,2016-07-15,€6.50m,AS Roma,26
Iago Falque,2017-01-02,€8.50m,Torino FC,26
Iago Falque,2017-06-08,€10.00m,Torino FC,27
Iago Falque,2017-12-29,€12.00m,Torino FC,27
Iago Falque,2018-06-07,€13.00m,Torino FC,28
Iago Falque,2018-12-20,€17.50m,Torino FC,28
Iago Falque,2019-06-06,€17.50m,Torino FC,29
Iago Falque,2019-12-12,€13.00m,Torino FC,29
Iago Falque,2020-08-25,€6.00m,Genoa CFC,30
Iago Falque,2020-12-29,€3.50m,Benevento Calcio,30
Iago Falque,2021-03-23,€2.50m,Benevento Calcio,31
Ibrahima Diallo,2019-05-23,€1.50m,Stade Brestois 29,20
Ibrahima Diallo,2020-02-10,€10.00m,Stade Brestois 29,20
Ibrahima Diallo,2020-08-03,€15.00m,Stade Brestois 29,21
Ibrahima Diallo,2020-10-13,€15.00m,Southampton FC,21
Ibrahima Diallo,2021-03-18,€15.00m,Southampton FC,22
Ibrahima Diallo,2021-06-08,€15.00m,Southampton FC,22
Ibrahima Konaté,2019-06-05,€45.00m,RB Leipzig,20
Ibrahima Konaté,2019-12-17,€45.00m,RB Leipzig,20
Ibrahima Konaté,2020-04-08,€40.50m,RB Leipzig,20
Ibrahima Konaté,2021-02-10,€35.00m,RB Leipzig,21
Ibrahima Konaté,2021-06-09,€35.00m,RB Leipzig,22
Idrissa Gueye,2017-06-28,€18.00m,Everton FC,27
Idrissa Gueye,2018-01-02,€18.00m,Everton FC,28
Idrissa Gueye,2019-06-13,€25.00m,Everton FC,29
Idrissa Gueye,2019-09-27,€30.00m,Paris Saint-Germain,30
Idrissa Gueye,2020-04-08,€24.00m,Paris Saint-Germain,30
Idrissa Gueye,2020-10-15,€24.00m,Paris Saint-Germain,31
Idrissa Gueye,2021-06-04,€15.00m,Paris Saint-Germain,31
Ilaix Moriba,2021-03-19,€10.00m,FC Barcelona B,18
Ilaix Moriba,2021-06-10,€25.00m,FC Barcelona B,18
Ilaix Moriba,2021-12-22,€20.00m,RB Leipzig,18
Imrân Louza,2020-03-13,€8.00m,FC Nantes,20
Imrân Louza,2020-08-03,€10.00m,FC Nantes,21
Imrân Louza,2020-10-15,€12.00m,FC Nantes,21
Imrân Louza,2021-06-04,€12.00m,FC Nantes,22
Ionut Radu,2015-03-02,€200Th.,Inter Milan Primavera,17
Ionut Radu,2015-06-17,€200Th.,Inter Milan Primavera,18
Ionut Radu,2019-03-01,€12.00m,Genoa CFC,21
Ionut Radu,2019-06-06,€15.00m,Genoa CFC,22
Ionut Radu,2019-12-12,€15.00m,Genoa CFC,22
Ionut Radu,2020-03-03,€12.00m,Parma Calcio 1913,22
Ionut Radu,2020-08-25,€8.00m,Parma Calcio 1913,23
Ionut Radu,2020-12-29,€7.00m,Inter Milan,23
Ionut Radu,2021-06-03,€6.00m,Inter Milan,24
Ionut Radu,2021-10-14,€5.00m,Inter Milan,24
Ismaïla Sarr,2019-06-03,€30.00m,Stade Rennais FC,21
Ismaïla Sarr,2019-12-10,€27.00m,Watford FC,21
Ismaïla Sarr,2020-04-08,€24.50m,Watford FC,22
Ismaïla Sarr,2020-10-15,€22.00m,Watford FC,22
Ismaïla Sarr,2020-12-22,€20.00m,Watford FC,22
Ismaïla Sarr,2021-10-05,€27.00m,Watford FC,23
Ivan Perisic,2010-07-28,€3.50m,Club Brugge KV,21
Ivan Perisic,2010-12-28,€3.50m,Club Brugge KV,21
Ivan Perisic,2011-03-18,€4.50m,Club Brugge KV,22
Ivan Perisic,2012-01-23,€6.00m,Borussia Dortmund,22
Ivan Perisic,2012-06-29,€7.00m,Borussia Dortmund,23
Ivan Perisic,2013-01-13,€7.50m,VfL Wolfsburg,23
Ivan Perisic,2013-06-30,€7.00m,VfL Wolfsburg,24
Ivan Perisic,2016-04-01,€19.00m,Inter Milan,27
Ivan Perisic,2016-06-01,€21.00m,Inter Milan,27
Ivan Perisic,2017-01-02,€25.00m,Inter Milan,27
Ivan Perisic,2017-06-08,€30.00m,Inter Milan,28
Ivan Perisic,2017-10-13,€35.00m,Inter Milan,28
Ivan Perisic,2017-12-29,€45.00m,Inter Milan,28
Ivan Perisic,2018-03-24,€40.00m,Inter Milan,29
Ivan Perisic,2018-06-07,€40.00m,Inter Milan,29
Ivan Perisic,2018-12-20,€40.00m,Inter Milan,29
Ivan Perisic,2019-10-02,€24.00m,Bayern Munich,30
Ivan Perisic,2019-12-17,€22.00m,Bayern Munich,30
Ivan Perisic,2020-09-16,€15.00m,Inter Milan,31
Ivan Perisic,2021-05-28,€10.00m,Inter Milan,32
Ivan Rakitic,2015-07-01,€40.00m,FC Barcelona,27
Ivan Rakitic,2016-02-22,€45.00m,FC Barcelona,27
Ivan Rakitic,2016-06-01,€50.00m,FC Barcelona,28
Ivan Rakitic,2017-01-24,€45.00m,FC Barcelona,28
Ivan Rakitic,2018-01-01,€45.00m,FC Barcelona,29
Ivan Rakitic,2018-03-22,€50.00m,FC Barcelona,30
Ivan Rakitic,2018-10-31,€70.00m,FC Barcelona,30
Ivan Rakitic,2018-12-21,€65.00m,FC Barcelona,30
Ivan Rakitic,2019-09-10,€35.00m,FC Barcelona,31
Ivan Rakitic,2019-12-20,€25.00m,FC Barcelona,31
Ivan Rakitic,2020-10-08,€10.00m,Sevilla FC,32
Ivan Rakitic,2021-06-10,€10.00m,Sevilla FC,33
Jack Grealish,2013-12-30,€250Th.,Notts County,18
Jack Grealish,2014-10-05,€1.00m,Aston Villa,19
Jack Grealish,2015-02-12,€1.00m,Aston Villa,19
Jack Grealish,2018-09-24,€20.00m,Aston Villa,23
Jack Grealish,2019-06-28,€25.00m,Aston Villa,23
Jack Grealish,2019-12-10,€35.00m,Aston Villa,24
Jack Grealish,2020-03-09,€38.00m,Aston Villa,24
Jack Grealish,2020-07-30,€40.00m,Aston Villa,24
Jack Grealish,2020-10-13,€45.00m,Aston Villa,25
Jack Grealish,2021-10-05,€100.00m,Manchester City,26
Jacob Bruun Larsen,2018-10-22,€15.00m,Borussia Dortmund,20
Jacob Bruun Larsen,2018-12-18,€20.00m,Borussia Dortmund,20
Jacob Bruun Larsen,2019-06-05,€15.00m,Borussia Dortmund,20
Jacob Bruun Larsen,2020-04-08,€11.00m,TSG 1899 Hoffenheim,21
Jacob Bruun Larsen,2020-09-16,€8.00m,TSG 1899 Hoffenheim,21
Jacob Bruun Larsen,2021-03-17,€6.40m,RSC Anderlecht,22
Jacob Bruun Larsen,2021-06-07,€5.50m,RSC Anderlecht,22
Jacob Bruun Larsen,2021-10-07,€6.50m,TSG 1899 Hoffenheim,23
Jadon Sancho,2020-03-11,€130.00m,Borussia Dortmund,19
Jadon Sancho,2020-11-26,€100.00m,Borussia Dortmund,20
Jadon Sancho,2021-02-10,€100.00m,Borussia Dortmund,20
Jadon Sancho,2021-05-28,€100.00m,Borussia Dortmund,21
Jadon Sancho,2021-10-05,€90.00m,Manchester United,21
Jakub Jankto,2017-12-29,€15.00m,Udinese Calcio,21
Jakub Jankto,2018-06-07,€15.00m,Udinese Calcio,22
Jakub Jankto,2018-12-20,€15.00m,UC Sampdoria,22
Jakub Jankto,2019-12-12,€12.00m,UC Sampdoria,23
Jakub Jankto,2020-04-08,€9.50m,UC Sampdoria,24
Jakub Jankto,2020-08-25,€9.50m,UC Sampdoria,24
Jakub Jankto,2020-12-29,€10.00m,UC Sampdoria,24
Jakub Jankto,2021-05-28,€11.00m,UC Sampdoria,25
Jakub Jankto,2021-10-13,€8.00m,Getafe CF,25
James Rodríguez,2014-07-22,€60.00m,Real Madrid,23
James Rodríguez,2015-01-23,€60.00m,Real Madrid,23
James Rodríguez,2015-07-01,€80.00m,Real Madrid,23
James Rodríguez,2016-02-22,€80.00m,Real Madrid,24
James Rodríguez,2016-04-07,€70.00m,Real Madrid,24
James Rodríguez,2017-12-28,€50.00m,Bayern Munich,26
James Rodríguez,2018-04-04,€65.00m,Bayern Munich,26
James Rodríguez,2018-06-05,€70.00m,Bayern Munich,26
James Rodríguez,2019-12-20,€40.00m,Real Madrid,28
James Rodríguez,2020-10-13,€35.00m,Everton FC,29
James Rodríguez,2021-03-18,€30.00m,Everton FC,29
James Rodríguez,2021-10-05,€20.00m,Al-Rayyan SC,30
Jannik Vestergaard,2012-01-23,€750Th.,TSG 1899 Hoffenheim,19
Jannik Vestergaard,2012-06-29,€3.00m,TSG 1899 Hoffenheim,19
Jannik Vestergaard,2012-10-23,€2.50m,TSG 1899 Hoffenheim,20
Jannik Vestergaard,2013-06-30,€3.50m,TSG 1899 Hoffenheim,20
Jannik Vestergaard,2014-02-12,€3.00m,TSG 1899 Hoffenheim,21
Jannik Vestergaard,2014-07-10,€3.00m,TSG 1899 Hoffenheim,21
Jannik Vestergaard,2015-02-04,€2.50m,SV Werder Bremen,22
Jannik Vestergaard,2015-03-29,€3.00m,SV Werder Bremen,22
Jannik Vestergaard,2016-02-15,€7.00m,SV Werder Bremen,23
Jannik Vestergaard,2016-07-22,€10.00m,Borussia Mönchengladbach,23
Jannik Vestergaard,2017-12-28,€14.00m,Borussia Mönchengladbach,25
Jannik Vestergaard,2019-12-10,€18.00m,Southampton FC,27
Jannik Vestergaard,2020-03-09,€15.00m,Southampton FC,27
Jannik Vestergaard,2020-10-13,€12.00m,Southampton FC,28
Jannik Vestergaard,2020-12-17,€15.00m,Southampton FC,28
Jannik Vestergaard,2021-03-18,€18.00m,Southampton FC,28
Jasper Cillessen,2014-08-11,€8.00m,Ajax Amsterdam,25
Jasper Cillessen,2015-02-16,€8.00m,Ajax Amsterdam,25
Jasper Cillessen,2015-07-01,€11.00m,Ajax Amsterdam,26
Jasper Cillessen,2016-02-05,€12.00m,Ajax Amsterdam,26
Jasper Cillessen,2016-07-15,€12.00m,Ajax Amsterdam,27
Jasper Cillessen,2017-01-24,€12.00m,FC Barcelona,27
Jasper Cillessen,2019-06-11,€18.00m,FC Barcelona,30
Jasper Cillessen,2019-12-20,€18.00m,Valencia CF,30
Jasper Cillessen,2020-04-08,€14.50m,Valencia CF,30
Jasper Cillessen,2020-07-23,€12.00m,Valencia CF,31
Jasper Cillessen,2020-10-08,€10.00m,Valencia CF,31
Jasper Cillessen,2021-01-05,€6.00m,Valencia CF,31
Jasper Cillessen,2021-03-19,€5.00m,Valencia CF,31
Javairô Dilrosun,2019-06-05,€12.00m,Hertha BSC,20
Javairô Dilrosun,2019-12-17,€18.00m,Hertha BSC,21
Javairô Dilrosun,2020-03-11,€16.00m,Hertha BSC,21
Javairô Dilrosun,2020-11-26,€12.50m,Hertha BSC,22
Javairô Dilrosun,2021-02-10,€11.00m,Hertha BSC,22
Javairô Dilrosun,2021-06-09,€9.00m,Hertha BSC,22
Javi Ontiveros,2017-06-05,€3.00m,Málaga CF,19
Javi Ontiveros,2020-04-08,€7.00m,Villarreal CF,22
Javi Ontiveros,2020-10-08,€7.00m,SD Huesca,23
Javi Ontiveros,2021-01-05,€6.00m,SD Huesca,23
Javi Ontiveros,2021-06-10,€5.00m,SD Huesca,23
Javi Ontiveros,2021-10-13,€4.00m,CA Osasuna,24
Javi Ontiveros,2021-12-30,€3.00m,CA Osasuna,24
Jean Lucas,2019-09-27,€5.00m,Olympique Lyon,21
Jean Lucas,2019-12-19,€5.00m,Olympique Lyon,21
Jean Lucas,2020-04-08,€4.50m,Olympique Lyon,21
Jean Lucas,2020-10-15,€4.50m,Olympique Lyon,22
Jean-Clair Todibo,2018-10-24,€4.00m,FC Toulouse,18
Jean-Clair Todibo,2018-12-17,€8.00m,FC Toulouse,18
Jean-Clair Todibo,2019-06-11,€8.00m,FC Barcelona,19
Jean-Clair Todibo,2019-12-20,€10.00m,FC Barcelona,19
Jean-Clair Todibo,2020-07-08,€14.00m,FC Barcelona,20
Jean-Kévin Augustin,2017-10-18,€12.00m,RB Leipzig,20
Jean-Kévin Augustin,2017-12-28,€18.00m,RB Leipzig,20
Jean-Kévin Augustin,2018-04-04,€20.00m,RB Leipzig,20
Jean-Kévin Augustin,2018-06-05,€20.00m,RB Leipzig,20
Jean-Kévin Augustin,2018-10-22,€25.00m,RB Leipzig,21
Jean-Kévin Augustin,2019-03-06,€20.00m,RB Leipzig,21
Jean-Kévin Augustin,2019-06-05,€16.00m,RB Leipzig,21
Jean-Kévin Augustin,2019-12-19,€14.00m,AS Monaco,22
Jean-Kévin Augustin,2020-02-27,€12.00m,Leeds United,22
Jean-Kévin Augustin,2020-09-16,€6.00m,RB Leipzig,23
Jean-Kévin Augustin,2021-01-07,€4.00m,FC Nantes,23
Jean-Kévin Augustin,2021-04-09,€3.00m,FC Nantes,23
Jean-Kévin Augustin,2021-06-04,€2.50m,FC Nantes,23
Jean-Kévin Augustin,2021-10-08,€1.50m,FC Nantes,24
Jean-Philippe Gbamin,2016-10-13,€4.50m,1.FSV Mainz 05,21
Jean-Philippe Gbamin,2017-02-07,€5.00m,1.FSV Mainz 05,21
Jean-Philippe Gbamin,2017-06-19,€5.00m,1.FSV Mainz 05,21
Jean-Philippe Gbamin,2017-12-28,€8.00m,1.FSV Mainz 05,22
Jean-Philippe Gbamin,2018-04-04,€15.00m,1.FSV Mainz 05,22
Jean-Philippe Gbamin,2018-12-18,€30.00m,1.FSV Mainz 05,23
Jean-Philippe Gbamin,2020-04-08,€22.50m,Everton FC,24
Jean-Philippe Gbamin,2020-10-13,€20.00m,Everton FC,25
Jean-Philippe Gbamin,2021-03-18,€18.00m,Everton FC,25
Jean-Philippe Gbamin,2021-06-08,€15.00m,Everton FC,25
Jean-Philippe Mateta,2018-12-18,€11.00m,1.FSV Mainz 05,21
Jean-Philippe Mateta,2019-06-05,€22.00m,1.FSV Mainz 05,21
Jean-Philippe Mateta,2019-12-17,€22.00m,1.FSV Mainz 05,22
Jean-Philippe Mateta,2020-04-08,€17.50m,1.FSV Mainz 05,22
Jean-Philippe Mateta,2020-09-16,€15.00m,1.FSV Mainz 05,23
Jean-Philippe Mateta,2021-03-18,€15.00m,Crystal Palace,23
Jean-Philippe Mateta,2021-06-08,€13.00m,Crystal Palace,23
Jean-Philippe Mateta,2021-10-05,€8.00m,Crystal Palace,24
Jeff Hendrick,2013-03-02,€1.50m,Derby County,21
Jeff Hendrick,2013-07-12,€1.70m,Derby County,21
Jeff Hendrick,2014-01-08,€1.50m,Derby County,21
Jeff Hendrick,2015-02-24,€1.50m,Derby County,23
Jeff Hendrick,2019-12-10,€11.00m,Burnley FC,27
Jeff Hendrick,2020-04-08,€9.00m,Burnley FC,28
Jeff Hendrick,2020-10-13,€9.00m,Newcastle United,28
Jeff Hendrick,2021-03-18,€9.00m,Newcastle United,29
Jeff Reine-Adélaïde,2019-12-19,€25.00m,Olympique Lyon,21
Jeff Reine-Adélaïde,2020-04-08,€22.50m,Olympique Lyon,22
Jeff Reine-Adélaïde,2020-10-15,€25.00m,OGC Nice,22
Jeff Reine-Adélaïde,2021-04-09,€22.00m,OGC Nice,23
Jeff Reine-Adélaïde,2021-06-04,€22.00m,OGC Nice,23
Jeff Reine-Adélaïde,2021-10-08,€20.00m,Olympique Lyon,23
Jeison Murillo,2014-07-20,€8.00m,Granada CF,22
Jeison Murillo,2015-01-23,€8.00m,Granada CF,22
Jeison Murillo,2015-07-01,€8.00m,Inter Milan,23
Jeison Murillo,2015-11-05,€10.00m,Inter Milan,23
Jeison Murillo,2016-07-15,€18.00m,Inter Milan,24
Jeison Murillo,2016-10-14,€17.00m,Inter Milan,24
Jeison Murillo,2017-06-08,€13.00m,Inter Milan,25
Jeison Murillo,2018-01-01,€15.00m,Valencia CF,25
Jeison Murillo,2018-05-30,€15.00m,Valencia CF,26
Jeison Murillo,2018-12-21,€15.00m,Valencia CF,26
Jeison Murillo,2019-06-11,€10.00m,FC Barcelona,27
Jeison Murillo,2020-04-08,€6.50m,Celta de Vigo,27
Jeison Murillo,2020-07-23,€10.00m,Celta de Vigo,28
Jeison Murillo,2020-10-08,€7.00m,Celta de Vigo,28
Jeison Murillo,2020-11-23,€6.00m,Celta de Vigo,28
Jeison Murillo,2021-01-05,€6.00m,Celta de Vigo,28
Jeison Murillo,2021-06-10,€7.00m,Celta de Vigo,29
Jeison Murillo,2021-12-30,€5.00m,Celta de Vigo,29
Jens Petter Hauge,2017-12-23,€300Th.,FK Bodø/Glimt,18
Jens Petter Hauge,2020-12-29,€10.00m,AC Milan,21
Jens Petter Hauge,2021-06-03,€9.50m,AC Milan,21
Jesse Lingard,2019-12-10,€32.00m,Manchester United,26
Jesse Lingard,2020-03-09,€22.00m,Manchester United,27
Jesse Lingard,2021-03-18,€15.00m,West Ham United,28
Jhon Córdoba,2012-12-03,€800Th.,Jaguares de Chiapas,19
Jhon Córdoba,2013-05-29,€800Th.,Jaguares de Chiapas,20
Jhon Córdoba,2013-09-17,€1.00m,RCD Espanyol Barcelona,20
Jhon Córdoba,2014-01-23,€1.00m,RCD Espanyol Barcelona,20
Jhon Córdoba,2014-08-13,€3.00m,Granada CF,21
Jhon Córdoba,2016-02-15,€1.75m,1.FSV Mainz 05,22
Jhon Córdoba,2016-07-22,€5.50m,1.FSV Mainz 05,23
Jhon Córdoba,2017-02-07,€7.00m,1.FSV Mainz 05,23
Jhon Córdoba,2017-06-19,€7.00m,1.FSV Mainz 05,24
Jhon Córdoba,2017-10-18,€10.00m,1. FC Köln,24
Jhon Córdoba,2019-06-12,€6.50m,1. FC Köln,26
Jhon Córdoba,2020-11-26,€16.00m,Hertha BSC,27
Joachim Andersen,2014-08-11,€200Th.,Twente Enschede FC,18
